Kullanıcı ID,Yaş,Cinsiyet,Tiyatro Deneyimi,Ses Hassasiyeti,Fiyat Duyarlılığı,Sahne Yakınlığı Tercihi,Sıra,Koltuk,Sahne Uzaklığı,Ses Kalitesi,Fiyat Kategorisi,Tercih Etti Mi,Memnuniyet
462,61,Kadın,4,2,10,Orta,J,1,4.4,6,Pahalı,1,7.9
462,61,Kadın,4,2,10,Orta,C,11,1.9,6,Orta,0,4.4
462,61,Kadın,4,2,10,Orta,H,5,4.8,9,Pahalı,1,6.7
462,61,Kadın,4,2,10,Orta,G,7,6.5,10,Pahalı,1,6.7
462,61,Kadın,4,2,10,Orta,J,7,7.7,6,Orta,0,2.5
462,61,Kadın,4,2,10,Orta,E,2,1.6,5,Ucuz,0,1.9
462,61,Kadın,4,2,10,Orta,E,3,9.9,6,Ucuz,0,3.3
462,61,Kadın,4,2,10,Orta,G,10,1.1,9,Orta,0,1.8
463,61,Erkek,0,8,9,Uzak,K,5,6.5,5,Pahalı,1,8.2
463,61,Erkek,0,8,9,Uzak,D,4,3.5,7,Ucuz,0,1.0
463,61,Erkek,0,8,9,Uzak,E,11,7.3,7,Ucuz,0,3.4
463,61,Erkek,0,8,9,Uzak,H,9,6.6,10,Pahalı,1,7.0
463,61,Erkek,0,8,9,Uzak,I,8,7.3,10,Pahalı,1,8.5
463,61,Erkek,0,8,9,Uzak,K,3,8.8,9,Ucuz,1,9.1
463,61,Erkek,0,8,9,Uzak,D,11,2.8,6,Pahalı,0,3.4
463,61,Erkek,0,8,9,Uzak,E,2,1.6,5,Ucuz,0,3.8
463,61,Erkek,0,8,9,Uzak,I,11,7.7,6,Ucuz,0,1.5
463,61,Erkek,0,8,9,Uzak,D,7,6.5,6,Orta,0,1.4
464,22,Kadın,1,7,10,Yakın,G,7,6.5,10,Pahalı,1,7.4
464,22,Kadın,1,7,10,Yakın,I,1,4.2,6,Orta,0,1.8
464,22,Kadın,1,7,10,Yakın,D,9,2.0,5,Orta,0,4.8
464,22,Kadın,1,7,10,Yakın,H,7,6.3,6,Orta,0,4.7
464,22,Kadın,1,7,10,Yakın,G,5,6.6,8,Ucuz,0,5.5
464,22,Kadın,1,7,10,Yakın,B,9,2.0,5,Pahalı,1,6.6
464,22,Kadın,1,7,10,Yakın,K,5,6.5,5,Pahalı,0,3.4
464,22,Kadın,1,7,10,Yakın,F,9,5.8,8,Ucuz,0,4.2
464,22,Kadın,1,7,10,Yakın,D,5,1.9,10,Ucuz,1,8.5
464,22,Kadın,1,7,10,Yakın,A,11,4.4,10,Ucuz,0,4.2
465,56,Kadın,7,2,6,Uzak,D,9,2.0,5,Orta,1,8.2
465,56,Kadın,7,2,6,Uzak,C,1,2.0,7,Pahalı,0,2.6
465,56,Kadın,7,2,6,Uzak,H,3,1.3,7,Pahalı,0,1.7
465,56,Kadın,7,2,6,Uzak,C,9,8.2,5,Orta,1,9.3
465,56,Kadın,7,2,6,Uzak,G,3,6.9,5,Orta,1,6.6
465,56,Kadın,7,2,6,Uzak,I,4,7.9,5,Ucuz,1,7.7
465,56,Kadın,7,2,6,Uzak,H,7,6.3,6,Orta,1,7.3
465,56,Kadın,7,2,6,Uzak,H,5,4.8,9,Pahalı,0,1.6
465,56,Kadın,7,2,6,Uzak,B,9,2.0,5,Pahalı,0,1.8
465,56,Kadın,7,2,6,Uzak,J,12,8.9,9,Pahalı,1,8.2
466,21,Diğer,4,6,1,Orta,C,10,3.6,10,Orta,1,7.2
466,21,Diğer,4,6,1,Orta,H,5,4.8,9,Pahalı,1,8.3
466,21,Diğer,4,6,1,Orta,E,1,8.6,6,Ucuz,1,9.5
466,21,Diğer,4,6,1,Orta,C,11,1.9,6,Orta,0,2.6
466,21,Diğer,4,6,1,Orta,D,3,1.9,9,Ucuz,1,9.4
466,21,Diğer,4,6,1,Orta,G,6,2.0,8,Ucuz,1,8.0
466,21,Diğer,4,6,1,Orta,D,2,4.4,9,Orta,1,9.5
466,21,Diğer,4,6,1,Orta,J,2,9.2,10,Ucuz,1,7.5
466,21,Diğer,4,6,1,Orta,F,11,3.7,5,Orta,0,3.1
466,21,Diğer,4,6,1,Orta,B,2,4.2,7,Orta,1,7.5
467,23,Erkek,5,3,9,Orta,H,10,3.9,6,Orta,1,7.7
467,23,Erkek,5,3,9,Orta,K,3,8.8,9,Ucuz,0,4.2
467,23,Erkek,5,3,9,Orta,F,3,1.8,10,Pahalı,1,7.1
467,23,Erkek,5,3,9,Orta,G,10,1.1,9,Orta,0,3.7
467,23,Erkek,5,3,9,Orta,G,4,9.0,6,Orta,0,2.8
467,23,Erkek,5,3,9,Orta,E,3,9.9,6,Ucuz,0,3.3
467,23,Erkek,5,3,9,Orta,C,4,3.3,10,Ucuz,1,8.5
467,23,Erkek,5,3,9,Orta,C,9,8.2,5,Orta,0,1.3
467,23,Erkek,5,3,9,Orta,E,2,1.6,5,Ucuz,0,5.2
467,23,Erkek,5,3,9,Orta,H,3,1.3,7,Pahalı,1,9.3
468,62,Diğer,1,8,6,Uzak,F,3,1.8,10,Pahalı,0,1.7
468,62,Diğer,1,8,6,Uzak,E,3,9.9,6,Ucuz,0,4.6
468,62,Diğer,1,8,6,Uzak,A,6,7.3,10,Pahalı,1,6.6
468,62,Diğer,1,8,6,Uzak,A,11,4.4,10,Ucuz,0,3.8
468,62,Diğer,1,8,6,Uzak,C,9,8.2,5,Orta,1,7.7
468,62,Diğer,1,8,6,Uzak,H,1,8.2,7,Pahalı,0,3.7
468,62,Diğer,1,8,6,Uzak,B,8,1.5,8,Ucuz,0,4.5
468,62,Diğer,1,8,6,Uzak,E,11,7.3,7,Ucuz,0,4.7
468,62,Diğer,1,8,6,Uzak,E,5,3.2,9,Orta,1,10.0
468,62,Diğer,1,8,6,Uzak,I,3,4.2,10,Orta,1,8.7
469,49,Diğer,5,10,4,Yakın,A,12,5.9,8,Orta,0,1.7
469,49,Diğer,5,10,4,Yakın,B,6,2.8,8,Ucuz,0,3.1
469,49,Diğer,5,10,4,Yakın,I,6,8.9,8,Ucuz,0,4.7
469,49,Diğer,5,10,4,Yakın,I,11,7.7,6,Ucuz,0,3.3
469,49,Diğer,5,10,4,Yakın,E,5,3.2,9,Orta,0,1.9
469,49,Diğer,5,10,4,Yakın,J,3,6.9,6,Pahalı,0,2.9
469,49,Diğer,5,10,4,Yakın,D,9,2.0,5,Orta,1,9.1
469,49,Diğer,5,10,4,Yakın,B,12,9.3,5,Orta,0,1.6
469,49,Diğer,5,10,4,Yakın,H,10,3.9,6,Orta,0,3.6
469,49,Diğer,5,10,4,Yakın,B,2,4.2,7,Orta,0,5.3
470,69,Kadın,1,3,4,Yakın,K,4,8.2,7,Ucuz,0,1.3
470,69,Kadın,1,3,4,Yakın,K,3,8.8,9,Ucuz,0,3.4
470,69,Kadın,1,3,4,Yakın,E,4,9.2,9,Ucuz,0,3.5
470,69,Kadın,1,3,4,Yakın,I,8,7.3,10,Pahalı,0,2.5
470,69,Kadın,1,3,4,Yakın,A,6,7.3,10,Pahalı,0,5.0
470,69,Kadın,1,3,4,Yakın,G,10,1.1,9,Orta,1,7.6
470,69,Kadın,1,3,4,Yakın,D,8,5.1,8,Pahalı,0,3.3
470,69,Kadın,1,3,4,Yakın,C,3,1.5,9,Pahalı,1,7.2
470,69,Kadın,1,3,4,Yakın,D,5,1.9,10,Ucuz,1,6.5
470,69,Kadın,1,3,4,Yakın,J,11,7.8,9,Pahalı,0,2.9
471,47,Kadın,2,10,3,Orta,E,10,6.4,7,Orta,0,1.0
471,47,Kadın,2,10,3,Orta,C,1,2.0,7,Pahalı,0,2.6
471,47,Kadın,2,10,3,Orta,G,11,4.7,6,Orta,1,6.5
471,47,Kadın,2,10,3,Orta,I,9,8.5,6,Orta,0,3.3
471,47,Kadın,2,10,3,Orta,A,11,4.4,10,Ucuz,1,9.7
471,47,Kadın,2,10,3,Orta,H,1,8.2,7,Pahalı,0,2.8
471,47,Kadın,2,10,3,Orta,H,9,6.6,10,Pahalı,0,4.9
471,47,Kadın,2,10,3,Orta,B,12,9.3,5,Orta,0,5.3
471,47,Kadın,2,10,3,Orta,A,3,2.6,5,Ucuz,0,2.1
471,47,Kadın,2,10,3,Orta,F,8,8.2,5,Ucuz,0,1.0
472,64,Erkek,1,9,7,Orta,H,6,2.7,9,Ucuz,0,2.6
472,64,Erkek,1,9,7,Orta,A,6,7.3,10,Pahalı,0,5.2
472,64,Erkek,1,9,7,Orta,G,8,5.2,6,Orta,1,7.5
472,64,Erkek,1,9,7,Orta,G,5,6.6,8,Ucuz,0,3.6
472,64,Erkek,1,9,7,Orta,J,6,2.4,8,Pahalı,0,2.3
472,64,Erkek,1,9,7,Orta,H,5,4.8,9,Pahalı,1,6.9
472,64,Erkek,1,9,7,Orta,A,4,7.0,10,Ucuz,0,2.3
472,64,Erkek,1,9,7,Orta,A,10,1.6,7,Orta,0,3.1
472,64,Erkek,1,9,7,Orta,C,11,1.9,6,Orta,0,2.3
472,64,Erkek,1,9,7,Orta,K,8,7.3,7,Orta,0,3.8
473,52,Erkek,4,1,3,Orta,E,12,6.8,5,Ucuz,1,8.5
473,52,Erkek,4,1,3,Orta,B,10,7.3,10,Pahalı,0,2.2
473,52,Erkek,4,1,3,Orta,G,11,4.7,6,Orta,1,7.8
473,52,Erkek,4,1,3,Orta,I,3,4.2,10,Orta,1,8.1
473,52,Erkek,4,1,3,Orta,G,3,6.9,5,Orta,1,6.5
473,52,Erkek,4,1,3,Orta,F,9,5.8,8,Ucuz,1,9.6
473,52,Erkek,4,1,3,Orta,B,1,6.8,6,Orta,1,8.3
473,52,Erkek,4,1,3,Orta,A,1,4.9,9,Pahalı,1,9.1
473,52,Erkek,4,1,3,Orta,F,2,3.3,9,Orta,1,7.1
473,52,Erkek,4,1,3,Orta,J,12,8.9,9,Pahalı,0,3.5
474,57,Kadın,3,5,2,Yakın,G,8,5.2,6,Orta,0,3.0
474,57,Kadın,3,5,2,Yakın,E,6,5.9,10,Pahalı,0,3.3
474,57,Kadın,3,5,2,Yakın,H,7,6.3,6,Orta,0,2.9
474,57,Kadın,3,5,2,Yakın,E,5,3.2,9,Orta,0,5.5
474,57,Kadın,3,5,2,Yakın,G,5,6.6,8,Ucuz,1,9.7
474,57,Kadın,3,5,2,Yakın,F,3,1.8,10,Pahalı,1,6.6
474,57,Kadın,3,5,2,Yakın,E,7,9.7,9,Orta,0,4.5
474,57,Kadın,3,5,2,Yakın,A,8,5.7,7,Pahalı,0,3.7
474,57,Kadın,3,5,2,Yakın,F,1,8.4,10,Pahalı,0,1.1
474,57,Kadın,3,5,2,Yakın,I,10,3.8,7,Ucuz,1,8.1
475,69,Erkek,1,3,10,Orta,F,8,8.2,5,Ucuz,0,4.6
475,69,Erkek,1,3,10,Orta,K,6,2.6,5,Orta,0,4.6
475,69,Erkek,1,3,10,Orta,F,3,1.8,10,Pahalı,1,8.4
475,69,Erkek,1,3,10,Orta,K,4,8.2,7,Ucuz,0,1.8
475,69,Erkek,1,3,10,Orta,J,3,6.9,6,Pahalı,1,8.5
475,69,Erkek,1,3,10,Orta,E,8,4.4,9,Ucuz,1,7.9
475,69,Erkek,1,3,10,Orta,H,3,1.3,7,Pahalı,1,7.9
475,69,Erkek,1,3,10,Orta,I,12,4.2,10,Pahalı,1,7.7
475,69,Erkek,1,3,10,Orta,C,10,3.6,10,Orta,1,7.0
475,69,Erkek,1,3,10,Orta,J,12,8.9,9,Pahalı,1,9.1
476,33,Kadın,3,6,8,Orta,G,3,6.9,5,Orta,0,5.4
476,33,Kadın,3,6,8,Orta,J,5,9.5,7,Pahalı,1,6.6
476,33,Kadın,3,6,8,Orta,I,5,2.7,5,Pahalı,0,5.4
476,33,Kadın,3,6,8,Orta,F,10,6.9,10,Orta,0,2.2
476,33,Kadın,3,6,8,Orta,A,11,4.4,10,Ucuz,1,7.8
476,33,Kadın,3,6,8,Orta,J,4,2.3,5,Orta,0,4.4
476,33,Kadın,3,6,8,Orta,D,8,5.1,8,Pahalı,1,7.3
476,33,Kadın,3,6,8,Orta,G,1,8.6,7,Ucuz,0,4.2
476,33,Kadın,3,6,8,Orta,J,11,7.8,9,Pahalı,1,7.7
476,33,Kadın,3,6,8,Orta,H,2,8.9,9,Orta,0,5.2
477,30,Kadın,2,10,4,Orta,K,11,5.9,7,Orta,1,7.1
477,30,Kadın,2,10,4,Orta,G,5,6.6,8,Ucuz,0,3.5
477,30,Kadın,2,10,4,Orta,E,12,6.8,5,Ucuz,0,2.2
477,30,Kadın,2,10,4,Orta,J,11,7.8,9,Pahalı,0,4.7
477,30,Kadın,2,10,4,Orta,J,12,8.9,9,Pahalı,0,1.9
477,30,Kadın,2,10,4,Orta,J,1,4.4,6,Pahalı,0,2.6
477,30,Kadın,2,10,4,Orta,H,7,6.3,6,Orta,0,1.4
477,30,Kadın,2,10,4,Orta,K,12,3.8,7,Ucuz,0,3.6
477,30,Kadın,2,10,4,Orta,A,11,4.4,10,Ucuz,1,9.8
477,30,Kadın,2,10,4,Orta,H,9,6.6,10,Pahalı,0,1.8
478,67,Erkek,2,2,8,Uzak,K,5,6.5,5,Pahalı,1,9.9
478,67,Erkek,2,2,8,Uzak,A,3,2.6,5,Ucuz,0,4.5
478,67,Erkek,2,2,8,Uzak,J,5,9.5,7,Pahalı,1,6.7
478,67,Erkek,2,2,8,Uzak,J,2,9.2,10,Ucuz,1,9.3
478,67,Erkek,2,2,8,Uzak,D,4,3.5,7,Ucuz,0,1.8
478,67,Erkek,2,2,8,Uzak,D,11,2.8,6,Pahalı,1,7.8
478,67,Erkek,2,2,8,Uzak,C,6,6.2,10,Orta,1,7.6
478,67,Erkek,2,2,8,Uzak,B,9,2.0,5,Pahalı,1,7.5
478,67,Erkek,2,2,8,Uzak,B,1,6.8,6,Orta,1,7.6
478,67,Erkek,2,2,8,Uzak,H,11,9.2,6,Pahalı,1,9.1
479,59,Erkek,1,9,1,Orta,G,9,6.4,6,Ucuz,0,5.4
479,59,Erkek,1,9,1,Orta,D,2,4.4,9,Orta,1,7.6
479,59,Erkek,1,9,1,Orta,J,9,3.9,10,Orta,1,8.6
479,59,Erkek,1,9,1,Orta,J,10,6.1,10,Pahalı,0,4.5
479,59,Erkek,1,9,1,Orta,J,12,8.9,9,Pahalı,0,3.9
479,59,Erkek,1,9,1,Orta,G,12,8.5,6,Ucuz,0,5.2
479,59,Erkek,1,9,1,Orta,K,10,5.8,8,Pahalı,0,3.1
479,59,Erkek,1,9,1,Orta,I,3,4.2,10,Orta,1,8.4
479,59,Erkek,1,9,1,Orta,J,4,2.3,5,Orta,0,1.2
479,59,Erkek,1,9,1,Orta,H,10,3.9,6,Orta,0,5.1
480,47,Erkek,3,6,5,Yakın,I,7,9.3,9,Ucuz,0,2.5
480,47,Erkek,3,6,5,Yakın,D,11,2.8,6,Pahalı,1,9.2
480,47,Erkek,3,6,5,Yakın,H,7,6.3,6,Orta,1,8.2
480,47,Erkek,3,6,5,Yakın,E,3,9.9,6,Ucuz,0,1.6
480,47,Erkek,3,6,5,Yakın,A,11,4.4,10,Ucuz,0,5.0
480,47,Erkek,3,6,5,Yakın,I,1,4.2,6,Orta,1,9.1
480,47,Erkek,3,6,5,Yakın,I,6,8.9,8,Ucuz,0,3.5
480,47,Erkek,3,6,5,Yakın,B,6,2.8,8,Ucuz,1,8.6
480,47,Erkek,3,6,5,Yakın,E,6,5.9,10,Pahalı,0,3.8
480,47,Erkek,3,6,5,Yakın,F,7,2.2,5,Pahalı,0,3.2
481,36,Kadın,2,7,9,Orta,D,9,2.0,5,Orta,0,5.0
481,36,Kadın,2,7,9,Orta,E,1,8.6,6,Ucuz,0,4.1
481,36,Kadın,2,7,9,Orta,H,12,7.1,6,Pahalı,0,5.0
481,36,Kadın,2,7,9,Orta,E,10,6.4,7,Orta,0,4.4
481,36,Kadın,2,7,9,Orta,C,11,1.9,6,Orta,0,1.7
481,36,Kadın,2,7,9,Orta,I,3,4.2,10,Orta,1,9.8
481,36,Kadın,2,7,9,Orta,A,2,7.4,5,Orta,0,1.9
481,36,Kadın,2,7,9,Orta,F,2,3.3,9,Orta,1,8.2
481,36,Kadın,2,7,9,Orta,J,3,6.9,6,Pahalı,0,2.7
481,36,Kadın,2,7,9,Orta,C,7,4.6,8,Orta,1,7.7
482,34,Erkek,3,5,1,Orta,E,5,3.2,9,Orta,1,7.9
482,34,Erkek,3,5,1,Orta,B,7,7.0,8,Ucuz,1,7.7
482,34,Erkek,3,5,1,Orta,I,3,4.2,10,Orta,1,10.0
482,34,Erkek,3,5,1,Orta,H,9,6.6,10,Pahalı,0,1.1
482,34,Erkek,3,5,1,Orta,F,7,2.2,5,Pahalı,0,2.1
482,34,Erkek,3,5,1,Orta,J,4,2.3,5,Orta,0,1.3
482,34,Erkek,3,5,1,Orta,D,3,1.9,9,Ucuz,1,9.5
482,34,Erkek,3,5,1,Orta,C,1,2.0,7,Pahalı,0,2.9
482,34,Erkek,3,5,1,Orta,A,7,4.2,10,Ucuz,1,9.3
482,34,Erkek,3,5,1,Orta,B,11,5.6,5,Ucuz,1,8.9
483,36,Kadın,3,9,4,Yakın,D,5,1.9,10,Ucuz,1,6.9
483,36,Kadın,3,9,4,Yakın,G,7,6.5,10,Pahalı,0,1.7
483,36,Kadın,3,9,4,Yakın,K,8,7.3,7,Orta,0,4.3
483,36,Kadın,3,9,4,Yakın,H,12,7.1,6,Pahalı,0,1.2
483,36,Kadın,3,9,4,Yakın,I,12,4.2,10,Pahalı,0,2.5
483,36,Kadın,3,9,4,Yakın,C,11,1.9,6,Orta,1,9.7
483,36,Kadın,3,9,4,Yakın,A,10,1.6,7,Orta,1,8.5
483,36,Kadın,3,9,4,Yakın,E,3,9.9,6,Ucuz,0,5.1
483,36,Kadın,3,9,4,Yakın,K,5,6.5,5,Pahalı,0,2.4
483,36,Kadın,3,9,4,Yakın,J,2,9.2,10,Ucuz,0,3.9
484,45,Kadın,5,1,6,Yakın,E,9,6.0,10,Orta,1,7.5
484,45,Kadın,5,1,6,Yakın,J,3,6.9,6,Pahalı,0,3.3
484,45,Kadın,5,1,6,Yakın,C,10,3.6,10,Orta,1,7.4
484,45,Kadın,5,1,6,Yakın,J,1,4.4,6,Pahalı,0,1.3
484,45,Kadın,5,1,6,Yakın,I,3,4.2,10,Orta,1,7.9
484,45,Kadın,5,1,6,Yakın,H,10,3.9,6,Orta,1,9.1
484,45,Kadın,5,1,6,Yakın,I,1,4.2,6,Orta,1,7.2
484,45,Kadın,5,1,6,Yakın,A,4,7.0,10,Ucuz,0,4.4
484,45,Kadın,5,1,6,Yakın,B,4,9.5,7,Pahalı,0,4.0
484,45,Kadın,5,1,6,Yakın,J,7,7.7,6,Orta,1,8.3
485,43,Erkek,6,5,10,Uzak,A,5,4.1,10,Orta,0,3.7
485,43,Erkek,6,5,10,Uzak,D,4,3.5,7,Ucuz,0,5.5
485,43,Erkek,6,5,10,Uzak,C,8,1.3,5,Pahalı,1,9.3
485,43,Erkek,6,5,10,Uzak,C,7,4.6,8,Orta,0,2.5
485,43,Erkek,6,5,10,Uzak,J,2,9.2,10,Ucuz,1,7.0
485,43,Erkek,6,5,10,Uzak,D,12,7.8,10,Orta,1,8.0
485,43,Erkek,6,5,10,Uzak,E,3,9.9,6,Ucuz,1,8.0
485,43,Erkek,6,5,10,Uzak,C,6,6.2,10,Orta,1,8.5
485,43,Erkek,6,5,10,Uzak,F,12,5.3,9,Ucuz,0,1.3
485,43,Erkek,6,5,10,Uzak,D,7,6.5,6,Orta,1,7.9
486,54,Diğer,3,10,8,Uzak,A,2,7.4,5,Orta,0,4.5
486,54,Diğer,3,10,8,Uzak,B,8,1.5,8,Ucuz,0,4.2
486,54,Diğer,3,10,8,Uzak,C,12,7.1,10,Pahalı,1,9.7
486,54,Diğer,3,10,8,Uzak,J,4,2.3,5,Orta,0,1.4
486,54,Diğer,3,10,8,Uzak,F,9,5.8,8,Ucuz,0,5.4
486,54,Diğer,3,10,8,Uzak,C,3,1.5,9,Pahalı,0,1.1
486,54,Diğer,3,10,8,Uzak,G,1,8.6,7,Ucuz,0,2.5
486,54,Diğer,3,10,8,Uzak,I,10,3.8,7,Ucuz,0,1.4
486,54,Diğer,3,10,8,Uzak,C,11,1.9,6,Orta,0,1.2
486,54,Diğer,3,10,8,Uzak,K,7,8.8,7,Ucuz,0,5.3
487,43,Erkek,5,6,3,Orta,H,4,2.9,7,Ucuz,1,8.3
487,43,Erkek,5,6,3,Orta,B,12,9.3,5,Orta,0,1.8
487,43,Erkek,5,6,3,Orta,E,11,7.3,7,Ucuz,1,9.0
487,43,Erkek,5,6,3,Orta,A,12,5.9,8,Orta,1,10.0
487,43,Erkek,5,6,3,Orta,K,12,3.8,7,Ucuz,1,8.6
487,43,Erkek,5,6,3,Orta,I,10,3.8,7,Ucuz,1,9.5
487,43,Erkek,5,6,3,Orta,B,5,2.4,9,Pahalı,0,1.8
487,43,Erkek,5,6,3,Orta,G,8,5.2,6,Orta,1,9.4
487,43,Erkek,5,6,3,Orta,C,4,3.3,10,Ucuz,1,9.7
487,43,Erkek,5,6,3,Orta,J,2,9.2,10,Ucuz,1,9.4
488,40,Erkek,2,7,5,Yakın,F,1,8.4,10,Pahalı,0,2.9
488,40,Erkek,2,7,5,Yakın,C,10,3.6,10,Orta,1,7.3
488,40,Erkek,2,7,5,Yakın,K,12,3.8,7,Ucuz,0,4.1
488,40,Erkek,2,7,5,Yakın,C,9,8.2,5,Orta,0,2.1
488,40,Erkek,2,7,5,Yakın,F,2,3.3,9,Orta,1,9.4
488,40,Erkek,2,7,5,Yakın,E,3,9.9,6,Ucuz,0,4.8
488,40,Erkek,2,7,5,Yakın,F,3,1.8,10,Pahalı,1,7.5
488,40,Erkek,2,7,5,Yakın,E,1,8.6,6,Ucuz,0,4.4
488,40,Erkek,2,7,5,Yakın,B,7,7.0,8,Ucuz,0,4.9
488,40,Erkek,2,7,5,Yakın,B,12,9.3,5,Orta,0,3.7
489,26,Erkek,2,4,7,Uzak,F,4,8.6,8,Orta,1,8.5
489,26,Erkek,2,4,7,Uzak,E,6,5.9,10,Pahalı,0,2.7
489,26,Erkek,2,4,7,Uzak,A,1,4.9,9,Pahalı,0,1.0
489,26,Erkek,2,4,7,Uzak,H,8,5.3,9,Pahalı,0,2.4
489,26,Erkek,2,4,7,Uzak,B,11,5.6,5,Ucuz,0,5.5
489,26,Erkek,2,4,7,Uzak,G,7,6.5,10,Pahalı,1,9.0
489,26,Erkek,2,4,7,Uzak,I,6,8.9,8,Ucuz,1,9.0
489,26,Erkek,2,4,7,Uzak,I,2,3.0,7,Pahalı,0,4.4
489,26,Erkek,2,4,7,Uzak,A,12,5.9,8,Orta,1,8.7
489,26,Erkek,2,4,7,Uzak,F,3,1.8,10,Pahalı,0,3.6
490,29,Erkek,4,1,1,Uzak,I,6,8.9,8,Ucuz,1,7.7
490,29,Erkek,4,1,1,Uzak,B,11,5.6,5,Ucuz,1,8.8
490,29,Erkek,4,1,1,Uzak,E,7,9.7,9,Orta,1,8.3
490,29,Erkek,4,1,1,Uzak,B,7,7.0,8,Ucuz,1,9.0
490,29,Erkek,4,1,1,Uzak,I,3,4.2,10,Orta,0,1.1
490,29,Erkek,4,1,1,Uzak,A,4,7.0,10,Ucuz,1,9.3
490,29,Erkek,4,1,1,Uzak,I,4,7.9,5,Ucuz,1,10.0
490,29,Erkek,4,1,1,Uzak,B,6,2.8,8,Ucuz,1,6.7
490,29,Erkek,4,1,1,Uzak,J,6,2.4,8,Pahalı,0,3.2
490,29,Erkek,4,1,1,Uzak,G,7,6.5,10,Pahalı,1,9.1
491,18,Kadın,3,8,7,Orta,I,1,4.2,6,Orta,1,6.9
491,18,Kadın,3,8,7,Orta,A,8,5.7,7,Pahalı,0,1.2
491,18,Kadın,3,8,7,Orta,D,12,7.8,10,Orta,1,6.7
491,18,Kadın,3,8,7,Orta,I,3,4.2,10,Orta,1,7.3
491,18,Kadın,3,8,7,Orta,E,6,5.9,10,Pahalı,1,6.5
491,18,Kadın,3,8,7,Orta,B,12,9.3,5,Orta,0,2.9
491,18,Kadın,3,8,7,Orta,D,5,1.9,10,Ucuz,0,4.1
491,18,Kadın,3,8,7,Orta,E,10,6.4,7,Orta,0,4.2
491,18,Kadın,3,8,7,Orta,H,7,6.3,6,Orta,0,3.9
491,18,Kadın,3,8,7,Orta,E,9,6.0,10,Orta,1,7.5
492,18,Kadın,2,10,8,Uzak,J,7,7.7,6,Orta,0,4.2
492,18,Kadın,2,10,8,Uzak,J,12,8.9,9,Pahalı,1,7.8
492,18,Kadın,2,10,8,Uzak,A,10,1.6,7,Orta,0,4.4
492,18,Kadın,2,10,8,Uzak,B,2,4.2,7,Orta,0,4.4
492,18,Kadın,2,10,8,Uzak,C,12,7.1,10,Pahalı,1,9.9
492,18,Kadın,2,10,8,Uzak,E,9,6.0,10,Orta,0,3.5
492,18,Kadın,2,10,8,Uzak,H,2,8.9,9,Orta,0,2.8
492,18,Kadın,2,10,8,Uzak,K,5,6.5,5,Pahalı,1,8.7
492,18,Kadın,2,10,8,Uzak,E,8,4.4,9,Ucuz,0,3.8
492,18,Kadın,2,10,8,Uzak,K,2,2.2,6,Pahalı,0,5.4
493,64,Kadın,1,4,8,Uzak,E,7,9.7,9,Orta,1,7.6
493,64,Kadın,1,4,8,Uzak,K,7,8.8,7,Ucuz,1,8.4
493,64,Kadın,1,4,8,Uzak,J,7,7.7,6,Orta,1,6.7
493,64,Kadın,1,4,8,Uzak,H,6,2.7,9,Ucuz,0,4.1
493,64,Kadın,1,4,8,Uzak,B,12,9.3,5,Orta,1,7.8
493,64,Kadın,1,4,8,Uzak,F,1,8.4,10,Pahalı,1,7.9
493,64,Kadın,1,4,8,Uzak,J,4,2.3,5,Orta,0,2.2
493,64,Kadın,1,4,8,Uzak,J,2,9.2,10,Ucuz,1,7.7
493,64,Kadın,1,4,8,Uzak,C,11,1.9,6,Orta,0,4.9
493,64,Kadın,1,4,8,Uzak,B,3,8.5,10,Ucuz,1,9.3
494,51,Kadın,5,3,9,Uzak,E,8,4.4,9,Ucuz,0,3.2
494,51,Kadın,5,3,9,Uzak,F,12,5.3,9,Ucuz,0,4.1
494,51,Kadın,5,3,9,Uzak,A,10,1.6,7,Orta,0,4.2
494,51,Kadın,5,3,9,Uzak,I,5,2.7,5,Pahalı,1,8.0
494,51,Kadın,5,3,9,Uzak,C,8,1.3,5,Pahalı,1,6.8
494,51,Kadın,5,3,9,Uzak,D,11,2.8,6,Pahalı,1,7.9
494,51,Kadın,5,3,9,Uzak,J,12,8.9,9,Pahalı,1,6.9
494,51,Kadın,5,3,9,Uzak,F,7,2.2,5,Pahalı,1,6.8
494,51,Kadın,5,3,9,Uzak,B,8,1.5,8,Ucuz,0,2.4
494,51,Kadın,5,3,9,Uzak,B,6,2.8,8,Ucuz,0,4.5
495,49,Erkek,3,7,6,Uzak,F,1,8.4,10,Pahalı,1,9.3
495,49,Erkek,3,7,6,Uzak,F,5,2.4,5,Orta,0,4.7
495,49,Erkek,3,7,6,Uzak,E,11,7.3,7,Ucuz,1,6.7
495,49,Erkek,3,7,6,Uzak,C,11,1.9,6,Orta,0,4.5
495,49,Erkek,3,7,6,Uzak,J,1,4.4,6,Pahalı,0,2.4
495,49,Erkek,3,7,6,Uzak,B,2,4.2,7,Orta,1,7.0
495,49,Erkek,3,7,6,Uzak,G,11,4.7,6,Orta,0,3.3
495,49,Erkek,3,7,6,Uzak,A,3,2.6,5,Ucuz,0,3.6
495,49,Erkek,3,7,6,Uzak,F,7,2.2,5,Pahalı,0,3.2
495,49,Erkek,3,7,6,Uzak,A,8,5.7,7,Pahalı,0,3.9
496,65,Erkek,4,2,6,Orta,B,8,1.5,8,Ucuz,0,1.8
